     0.30000     3.50000     1.45950     0.21000    -1.34889   -13.69861   -12.78582   -16.58463    -0.00000000    -0.00000003
     0.30000     3.50000     1.50443     0.23000     0.99350   -12.94970   -12.00607   -16.58967     0.00000000     0.00000016
     0.30000     3.75000     1.30465     0.15000    -5.30600   -13.84823   -12.99958   -14.99163     0.00000000     0.00000075
     0.30000     3.75000     1.36023     0.17000    -4.29940   -14.11344   -13.25723   -15.86260     0.00000000    -0.00000058
     0.30000     3.75000     1.41161     0.19000    -2.79917   -14.06382   -13.16188   -16.46737     0.00000000     0.00000016
     0.30000     3.75000     1.45950     0.21000    -0.81720   -13.67844   -12.71524   -16.80212    -0.00000000    -0.00000002
     0.30000     3.75000     1.50443     0.23000     1.63086   -12.93913   -11.93011   -16.88572     0.00000000     0.00000073
     0.30000     4.00000     1.30465     0.15000    -5.03840   -13.80371   -12.95318   -15.05883    -0.00000000     0.00000014
     0.30000     4.00000     1.36023     0.17000    -3.95303   -14.08626   -13.20886   -15.98120    -0.00000000     0.00000033
     0.30000     4.00000     1.41161     0.19000    -2.36464   -14.05441   -13.10920   -16.64512    -0.00000000    -0.00000003
     0.30000     4.00000     1.45950     0.21000    -0.28551   -13.68563   -12.65774   -17.05038     0.00000000    -0.00000099
     0.30000     4.00000     1.50443     0.23000     2.26823   -12.96058   -11.86958   -17.22133    -0.00000000     0.00000010
     0.40000     2.00000     1.30465     0.15000    -7.66017   -15.07214   -13.99260   -15.31080    -0.00000000     0.00000012
     0.40000     2.00000     1.36023     0.17000    -7.33767   -15.40212   -14.37417   -15.96829    -0.00000000     0.00000044
     0.40000     2.00000     1.41161     0.19000    -6.60193   -15.42597   -14.43730   -16.34197    -0.00000000     0.00000075
     0.40000     2.00000     1.45950     0.21000    -5.46120   -15.13411   -14.17298   -16.41081     0.00000000     0.00000086
     0.40000     2.00000     1.50443     0.23000    -3.92716   -14.51733   -13.58031   -16.16724     0.00000000    -0.00000085
     0.40000     2.25000     1.30465     0.15000    -7.39257   -14.90317   -13.85846   -15.23952     0.00000000     0.00000018
     0.40000     2.25000     1.36023     0.17000    -6.99131   -15.21775   -14.22537   -15.91609    -0.00000000     0.00000050
     0.40000     2.25000     1.41161     0.19000    -6.16739   -15.22467   -14.26979   -16.30895     0.00000000     0.00000072
     0.40000     2.25000     1.45950     0.21000    -4.92951   -14.91299   -13.98350   -16.39811    -0.00000000     0.00000028
     0.40000     2.25000     1.50443     0.23000    -3.28980   -14.27235   -13.36670   -16.17773     0.00000000    -0.00000005
     0.40000     2.50000     1.30465     0.15000    -7.12497   -14.74932   -13.73725   -15.18739     0.00000000     0.00000020
     0.40000     2.50000     1.36023     0.17000    -6.64494   -15.05247   -14.09159   -15.88722    -0.00000000     0.00000059
     0.40000     2.50000     1.41161     0.19000    -5.73286   -15.04663   -14.11961   -16.30425    -0.00000000     0.00000012
     0.40000     2.50000     1.45950     0.21000    -4.39782   -14.71947   -13.81400   -16.41979     0.00000000    -0.00000060
     0.40000     2.50000     1.50443     0.23000    -2.65243   -14.05947   -13.17621   -16.23006    -0.00000000    -0.00000023
     0.40000     2.75000     1.30465     0.15000    -6.85737   -14.61054   -13.62827   -15.15364     0.00000000     0.00000025
     0.40000     2.75000     1.36023     0.17000    -6.29858   -14.90621   -13.97197   -15.88085    -0.00000000     0.00000083
     0.40000     2.75000     1.41161     0.19000    -5.29833   -14.89179   -13.98573   -16.32704    -0.00000000     0.00000005
     0.40000     2.75000     1.45950     0.21000    -3.86613   -14.55350   -13.66328   -16.47502     0.00000000     0.00000002
     0.40000     2.75000     1.50443     0.23000    -2.01507   -13.87865   -13.00748   -16.32349    -0.00000000    -0.00000011
     0.40000     3.00000     1.30465     0.15000    -6.58977   -14.48678   -13.53083   -15.13759    -0.00000000     0.00000027
     0.40000     3.00000     1.36023     0.17000    -5.95222   -14.77892   -13.86568   -15.89622     0.00000000     0.00000085
